id,title,type,description,release_year,imdb_id,imdb_score,imdb_votes
tm1119272,14 Peaks: Nothing Is Impossible,MOVIE,"In 2019, Nepalese mountain climber Nirmal Ã¢â‚¬Å“NimsÃ¢â‚¬Â Purja set out to do the unthinkable by climbing the worldÃ¢â‚¬â„¢s fourteen highest summits in less than seven months. (The previous record was eight years). He called the effort Ã¢â‚¬Å“Project Possible 14/7Ã¢â‚¬Â and saw it as a way to inspire others to strive for greater heights in any pursuit. The film follows his team as they seek to defy naysayers and push the limits of human endurance.",2021,tt14079374,7.8,22858.0
ts225657,Halston,SHOW,American fashion designer Halston skyrockets to fame before his life starts to spin out of control.,2021,tt10920514,7.5,14040.0
ts229335,Anxious People,SHOW,"A failed bank robber locks himself in a home, along with a real estate agent, two IKEA addicts, a pregnant woman, a suicidal millionaire and a rabbit.",2021,tt11168604,6.8,3709.0
tm1038686,Bo Burnham: Inside,MOVIE,"Stuck in COVID-19 lockdown, US comedian and musician Bo Burnham attempts to stay sane and happy by writing, shooting and performing a one-man comedy special.",2021,tt14545352,8.69999999999999,44074.0
ts287976,Young Royals,SHOW,"Prince Wilhelm adjusts to life at his prestigious new boarding school, Hillerska, but following his heart proves more challenging than anticipated.",2021,tt14664414,8.3,26732.0
tm347095,Oxygen,MOVIE,"A woman wakes in a cryogenic chamber with no recollection of how she got there, and must find a way out before running out of air.",2021,tt6341832,6.5,36803.0
tm855839,The Shadow in My Eye,MOVIE,"On March 21st, 1945, the British Royal Air Force set out on a mission to bomb Gestapo's headquarters in Copenhagen. The raid had fatal consequences as some of the bombers accidentally targeted a school and more than 120 people were killed, 86 of whom were children.",2021,tt9170516,7.3,8270.0
ts255037,Resident Evil: Infinite Darkness,SHOW,"Years after the horrors of Raccoon City, Leon and Claire find themselves consumed by a dark conspiracy when a viral attack ravages the White House.",2021,tt13173456,5.8,9500.0
ts312984,Our Blues,SHOW,Romance is sweet and bitter Ã¢â‚¬â€ and life riddled with ups and downs Ã¢â‚¬â€ in multiple stories about people who live and work on bustling Jeju island.,2022,tt19115260,7.7,209.0
ts95572,The Serpent,SHOW,"The twisting, real-life story of Charles Sobhraj, a murderer, thief and seductive master of disguise, who was a hidden darkness in the mid-70's on Asia's hippie trail.",2021,tt7985576,7.6,41782.0
tm1048678,Like A Rolling Stone: The Life & Times of Ben Fong-Torres,MOVIE,Suzanne Joe KaiÃ¢â‚¬â„¢s intimate documentary shows us how the Rolling Stone writer and editor defined the cultural zeitgeist of the Ã¢â‚¬â„¢60s and Ã¢â‚¬â„¢70s.,2021,tt9660510,7.9,19.0
ts287352,Hit & Run,SHOW,"A happily married man's life is turned upside down when his wife is killed in a mysterious hit-and-run accident in Tel Aviv.  Grief-stricken and confused, he searches for his wife's killers, who have fled to the U.S.  With the help of an ex-lover, he uncovers disturbing truths about his beloved wife and the secrets she kept from him.",2021,tt9073940,7.1,8367.0
tm851128,Bigbug,MOVIE,"Humans have ceded most tasks to AI in 2045, even in nostalgic Alice's home. So when robots stage a coup, her androids protectively lock her doors.",2022,tt11541872,5.4,6986.0
tm1179973,Trust No One: The Hunt for the Crypto King,MOVIE,"When the young founder of a collapsing cryptocurrency exchange dies unexpectedly, irate investors suspect there's more to his death than meets the eye.",2022,tt15479902,6.3,3850.0
ts273436,Murder Among the Mormons,SHOW,High-stakes exploits turn deadly Ã¢â‚¬â€ and shake a global church to its core Ã¢â‚¬â€ in this extraordinary true crime story.,2021,tt13987620,7.0,6028.0
tm1046932,Kate,MOVIE,A ruthless criminal operative has less than 24 hours to exact revenge on her enemies and in the process forms an unexpected bond with the daughter of one of her past victims.,2021,tt7737528,6.2,57689.0
tm861000,Worth,MOVIE,"Kenneth Feinberg, a powerful D.C. lawyer appointed Special Master of the 9/11 Fund, fights off the cynicism, bureaucracy, and politics associated with administering government funds and, in doing so, discovers what life is worth.",2021,tt8009744,6.8,12745.0
ts237972,Katla,SHOW,"A year after a subglacial volcano erupts, mysterious elements from prehistoric times emerge from the melting ice, bringing unforeseen consequences.",2021,tt11102190,7.0,13095.0
ts262246,The Last Bus,SHOW,"After embarking on a life-changing field trip, a group of whip-smart students fight to save humanity from an army of ruthless drones.",2022,tt12885670,5.0,500.0
ts330347,Cracow Monsters,SHOW,A young woman haunted by her past joins a mysterious professor and his group of gifted students who investigate paranormal activity Ã¢â‚¬â€ and fight demons.,2022,tt15096836,5.5,1492.0
ts328541,The Puppet Master: Hunting the Ultimate Conman,SHOW,"In this harrowing docuseries, a cruel conman masquerading as a British spy manipulates and steals from his victims, leaving ruined families in his wake.",2022,tt15479704,7.0,5224.0
ts302363,Twenty Five Twenty One,SHOW,"The dreams of two young people are crushed by an overwhelming financial crisis in the 1990s. But when they reunite at the ages of 25 and 21, the spirited pair finds friendship and affection in times of adversity as they venture into adulthood together.",2022,tt17513352,8.69999999999999,4081.0
tm859005,Today We Fix the World,MOVIE,"David Samaras, ""el Griego"", is the general producer of the popular talk show ""Hoy se arregla el mundo"", where supposedly ordinary people resolve relationship, couple, friendship, work, parent and child conflicts. The most enduring bond in his life is Benito, his 9-year-old son, the fruit of a casual relationship. The story changes completely when he learns that Benito is not his son. The search for the real dad will lead them to a crossroads much bigger than the one they set out to face.",2022,tt11592014,6.2,782.0
tm1002815,Nightbooks,MOVIE,"Alex, a boy obsessed with scary stories, is imprisoned by an evil young witch in her contemporary New York City apartment.",2021,tt10521144,5.7,8278.0
ts88578,Firefly Lane,SHOW,"For decades, childhood best friends Kate and Tully have weathered life's storms together -- until a betrayal threatens to break them apart for good.",2021,tt9012876,7.4,20300.0
tm817075,Furioza,MOVIE,"An event from the past separates the fate of three friends. Unexpectedly, in the life of David (Mateusz Banasiuk) she appears again. Dzika (Weronika Ksiazkiewicz) - once the love of his life, now an experienced policewoman, makes him an offer that cannot be rejected. Either he becomes a police informant, or his brother (Wojciech Zielinski) will go to prison with a long-term sentence. Pressed against the wall, David finally succumbs, and his main goal becomes to infiltrate in an organized criminal group. Hitting the middle of a war for influence and money, he will have to face constant suspicion from Golden's old friend (Mateusz Damiecki). He will soon discover that the world from which he tried to free himself draws him in with redoubled strength.",2021,tt10515864,6.2,3383.0
ts308845,The Billion Dollar Code,SHOW,"In 1990s Berlin, an artist and a hacker invented a new way to see the world. Years later, they reunite to sue Google for patent infringement on it.",2021,tt15392100,8.0,7313.0
tm1087461,Last Man Down,MOVIE,"After civilization succumbs to a deadly pandemic and his wife is murdered, a special forces soldier abandons his duty and becomes a hermit in the Nordic wilderness. Years later, a wounded woman appears on his doorstep. She's escaped from a lab and her pursuers believe her blood is the key to a worldwide cure. He's hesitant to get involved, but all doubts are cast aside when he discovers her pursuer is none other than Commander Stone, the man that murdered his wife some years ago.",2021,tt12335692,5.0,10906.0
tm1188819,Rumspringa - Ein Amish in Berlin,MOVIE,"During a trip to Berlin, a young Amish in the middle of a rite of passage reconnects with his roots, explores other ways of life, falls in love Ã¢â‚¬â€ and faces a big decision.",2022,tt19352286,5.3,257.0
tm1092958,No One Gets Out Alive,MOVIE,An immigrant in search of the American dream is forced to take a room in a boarding house and soon finds herself in a nightmare from which she can't escape.,2021,tt13056008,5.3,13913.0
tm416779,The Woman in the Window,MOVIE,An agoraphobic woman living alone in New York begins spying on her new neighbors only to witness a disturbing act of violence.,2021,tt6111574,5.7,70886.0
tm1000619,Radhe Shyam,MOVIE,"Vikramaditya, a world-renowned palmist, believes love does not exist in his stars, until he meets Prerana. But when destiny tries to pull them apart, will love prevail?",2022,tt8960382,6.9,21328.0
ts330425,The Principles of Pleasure,SHOW,"Sex, joy and modern science converge in this eye-opening series that celebrates the complex world of women's pleasure Ã¢â‚¬â€ and puts stubborn myths to rest.",2022,tt18299058,4.7,64.0
tm1187913,Honeymoon With My Mother,MOVIE,"JosÃƒÂ© Luis has been jilted at the altar but everything has its bright side, and he goes on a honeymoon with his mother. On this trip, he discovers he doesn't know his mother and he loves her.",2022,tt11269026,5.8,1503.0
ts282131,Attenborough's Life in Colour,SHOW,Exploring the vital role colour plays in the daily lives of many species.,2021,tt11053426,8.19999999999999,3090.0
tm1141439,Home Team,MOVIE,"Two years after a Super Bowl win when NFL head coach Sean Payton is suspended, he goes back to his hometown and finds himself reconnecting with his 12-year-old son by coaching his Pop Warner football team.",2022,tt14592064,6.0,16320.0
tm1185388,The Turning Point,MOVIE,A slacker who does his best to avoid confrontation strikes up an unlikely friendship with a dangerous thug who suddenly forces his way into his life.,2021,tt14140844,7.0,9.0
ts331680,Making Fun,SHOW,Grumpy expert maker Jimmy DiResta fields kids' ideas for delightfully pointless inventions. Then Ã¢â‚¬â€ if he's in the mood Ã¢â‚¬â€ he and his pals build 'em.,2022,tt17737382,7.0,557.0
ts220553,The Irregulars,SHOW,"Set in Victorian London, the series follows a gang of troubled street teens who are manipulated into solving crimes for the sinister Doctor Watson and his mysterious business partner, the elusive Sherlock Holmes.",2021,tt10893694,5.9,14714.0
tm1003630,After We Fell,MOVIE,"Just as Tessa's life begins to become unglued, nothing is what she thought it would be. Not her friends nor her family. The only person that she should be able to rely on is Hardin, who is furious when he discovers the massive secret that she's been keeping. Before Tessa makes the biggest decision of her life, everything changes because of revelations about her family.",2021,tt13069986,4.6,12339.0
ts328194,My Name,SHOW,"Following her father's murder, a revenge-driven woman puts her trust in a powerful crime boss Ã¢â‚¬â€ and enters the police force under his direction.",2021,tt12940504,7.8,18446.0
tm1046627,Hypnotic,MOVIE,"A young woman seeking self-improvement enlists the help of a renowned hypnotherapist. But after a handful of intense sessions, she discovers unexpected and deadly consequences.",2021,tt12383460,5.3,14887.0
ts307649,Turning Point: 9/11 and the War on Terror,SHOW,"Modern history can be divided into two time frames: before 9/11 and after 9/11. This five-part docuseries is a cohesive chronicle of the September 11, 2001 attacks on the U.S., offering illuminating perspectives and personal stories of how the catastrophic events of that day changed the course of the nation.",2021,tt15260794,8.0,8881.0
tm810504,Yaksha: Ruthless Operations,MOVIE,"Nicknamed after a human-devouring spirit, the ruthless leader of an overseas black ops team takes up a dangerous mission in a city riddled with spies.",2022,tt12663250,6.2,2486.0
tm1046264,The Vault,MOVIE,"When an engineer (Freddie Highmore) learns of a mysterious, impenetrable fortress hidden under The Bank of Spain, he joins a crew of master thieves who plan to steal the legendary lost treasure locked inside while the whole country is distracted by Spain's World Cup Final. With thousands of soccer fans cheering in the streets, and security forces closing in, the crew have just minutes to pull off the score of a lifetime.",2021,tt9742794,6.4,21511.0
ts296214,How to Become a Tyrant,SHOW,"To govern with an iron fist, it is necessary to know very well the game of absolute power. The documentary series explores different political figures throughout history.",2021,tt14832996,7.4,8041.0
tm1185506,The Taming of the Shrewd,MOVIE,"When a heartbroken scientist moves back home to start over, her scheming brother hires a handsome stranger to convince her to sell their land.",2022,tt18970380,4.6,630.0
ts283080,Who Killed Sara?,SHOW,"Hell-bent on exacting revenge and proving he was framed for his sister's murder, ÃƒÂlex sets out to unearth much more than the crime's real culprit.",2021,tt11937816,6.4,12148.0
ts287438,The Innocent,SHOW,"An accidental killing leads a man down a dark hole of intrigue and murder. Just as he finds love and freedom, one phone call brings back the nightmare.",2021,tt10147644,7.8,29019.0
ts219423,Masters of the Universe: Revelation,SHOW,The war for Eternia begins again in what may be the final battle between He-Man and Skeletor. A new animated series from writer-director Kevin Smith.,2021,tt10826054,5.2,26127.0
tm992844,The Dig,MOVIE,"As WWII looms, a wealthy widow hires an amateur archaeologist to excavate the burial mounds on her estate. When they make a historic discovery, the echoes of Britain's past resonate in the face of its uncertain futureÃ¢â‚¬Å½.",2021,tt3661210,7.1,71915.0
ts108042,Maya and the Three,SHOW,A Mesoamerican warrior princess embarks on a quest to recruit three legendary fighters to help save the world of gods and humankind.,2021,tt8787772,8.1,3597.0
tm1075215,Aftermath,MOVIE,"Desperate to save their marriage, a young couple takes a deal to move into their dream home, but disturbing events reveal the house's troubled history.",2021,tt10691162,5.3,15125.0
ts271413,Night Stalker: The Hunt for a Serial Killer,SHOW,"Beneath the sunlit glamour of 1985 L.A. lurks a relentlessly evil serial killer. In this true-crime story, two detectives won't rest until they catch him.",2021,tt13651632,7.5,23939.0
ts281062,The Girl from Oslo,SHOW,"Pia and two Israelis are kidnapped by IS terrorists in the Sinai desert, and threatened with death if twelve IS prisoners are not released.",2021,tt13968792,6.3,2973.0
ts343427,Samurai Rabbit: The Usagi Chronicles,SHOW,"A teenage rabbit aspiring to become a real samurai teams up with new warrior friends to protect their city from Yokai monsters, ninjas and evil aliens.",2022,tt12717354,6.6,148.0
tm1168932,Taylor Tomlinson: Look at You,MOVIE,"Breakups. Therapy. Bangs. Taylor's gone through some stuff since her quarter-life crisis, and she spins her mental health journey into insightful comedy.",2022,tt18096250,7.3,1707.0
tm1003034,The Witcher: Nightmare of the Wolf,MOVIE,"Escaping from poverty to become a witcher, Vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past.",2021,tt11657662,7.2,41508.0
tm813078,Prayers for the Stolen,MOVIE,Life in a town at war seen through the eyes of three young girls on the path to adolescence.,2021,tt10366574,7.3,1729.0
tm1110150,There's Someone Inside Your House,MOVIE,"As the countdown to graduation begins, students at Osborne High are being stalked by a maniac intent on exposing their darkest secrets to the entire town, terrorizing victims while wearing a life-like mask of their own face. With a mysterious past of her own, Makani and her friends must discover the killer's identity before they become victims themselves.",2021,tt8150814,4.8,14421.0
tm1000147,Zone 414,MOVIE,"In the near future on a colony of state-of-the-art robots, a private investigator is hired by the colony's creator to bring his missing daughter home.",2021,tt8545482,4.9,3878.0
ts271867,Vincenzo,SHOW,"Vincenzo Cassano is an Italian lawyer and Mafia consigliere who moves back to Korea due to a conflict within his organization. He ends up crossing paths with a sharp-tongued lawyer named Cha-young, and the two join forces in using villainous methods to take down villains who cannot be punished by the law.",2021,tt13433812,8.4,15134.0
ts272980,The One,SHOW,"Love -- and lies -- spiral when a DNA researcher helps discover a way to find the perfect partner, and creates a bold new matchmaking service.",2021,tt13879466,6.6,12367.0
tm1027081,Blood Red Sky,MOVIE,A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight.,2021,tt11607896,6.1,44006.0
tm974195,The Fable: The Killer Who Doesn't Kill,MOVIE,"Akira is the legendary killer known as The Fable. Following the order of his boss and due to being overworked, he lives peacefully with his partner Yoko as ordinary siblings. Akira still works part-time at design company Octopus with CEO Takoda and employee Misaki. CEO Takoda and Misaki are unaware of Akira's background as an assassin.  Meanwhile, Utsubo is a representative for an NPO. But, Utsubo works with contract killer Suzuki to set people up for extortion purposes. They target someone at design company Octopus.",2021,tt13017204,6.8,1282.0
tm1021871,The Starling,MOVIE,"After Lilly suffers a loss, a combative Starling takes nest beside her quiet home. The feisty bird taunts and attacks the grief-stricken Lilly. On her journey to expel the Starling, she rediscovers her will to live and capacity for love.",2021,tt5164438,6.3,11733.0
ts273229,Feria: The Darkest Light,SHOW,Two sisters must face a new reality Ã¢â‚¬â€ and supernatural elements Ã¢â‚¬â€ when it's revealed their parents participated in a cult ritual ending in death.,2022,tt13323004,5.7,1532.0
tm1063652,Intrusion,MOVIE,"A woman moves to a small town with her husband, but is rattled when she is targeted for a home invasion.",2021,tt5563324,5.3,15464.0
tm841825,My Little Pony: A New Generation,MOVIE,"Equestria's divided. But a bright-eyed hero believes Earth Ponies, Pegasi and Unicorns should be pals Ã¢â‚¬â€ and, hoof to heart, sheÃ¢â‚¬â„¢s determined to prove it.",2021,tt10101702,6.8,3468.0
tm993670,Cosmic Sin,MOVIE,"In the year 2524, four centuries after humans started colonizing the outer planets, retired General James Ford gets called back into service when a hostile alien fleet attacks soldiers on a remote planet. The threat against mankind soon escalates into an interstellar war as Ford and a team of elite soldiers try to stop the imminent attack before it's too late.",2021,tt11762434,2.5,12284.0
ts328605,Midnight at the Pera Palace,SHOW,"At a historic Istanbul hotel, a journalist is unexpectedly thrust into the past and must stop a plot that could change the fate of modern Turkey.",2022,tt13317508,7.1,6624.0
ts314135,VOIR,SHOW,"Film lovers examine the cinematic moments that thrilled, perplexed, challenged and forever changed them in this collection of visual essays.",2021,tt15677070,6.8,1255.0
tm1151272,Beast,MOVIE,"A former RAW officer, who is among the hostages in a mall taken over by terrorists, has to foil their plans and prevent the government from releasing a dreaded terrorist, who he had helped put in prison at great personal cost.",2022,tt11301946,6.8,19332.0
tm1005109,Kingdom: Ashin of the North,MOVIE,"Tragedy, betrayal and a mysterious discovery fuel a woman's vengeance for the loss of her tribe and family in this special episode of ""Kingdom.""",2021,tt13412252,7.2,4890.0
ts287559,Jupiter's Legacy,SHOW,"As the world's first generation of superheroes (who received their powers in the 1930s) become the revered elder guard in the present, their superpowered children struggle to live up to the legendary feats of their parents.",2021,tt5774002,6.7,37235.0
tm897466,The Summit of the Gods,MOVIE,A photojournalistÃ¢â‚¬â„¢s obsessive quest for the truth about the first expedition to Mt. Everest leads him to search for an esteemed climber who went missing.,2021,tt7014378,7.5,4458.0
tm314863,Vivo,MOVIE,A music-loving kinkajou named Vivo embarks on the journey of a lifetime to fulfill his destiny and deliver a love song for an old friend.,2021,tt6338498,6.7,17650.0
tm841797,The Ice Road,MOVIE,"After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.",2021,tt3758814,5.6,37401.0
tm977704,Robin Robin,MOVIE,A bird raised by mice begins to question where she belongs and sets off on a daring journey of self-discovery.,2021,tt11332850,7.2,1533.0
tm525645,Fear Street: Part One - 1994,MOVIE,A circle of teenage friends accidentally encounter the ancient evil responsible for a series of brutal murders that have plagued their town for over 300 years. Welcome to Shadyside.,2021,tt6566576,6.2,74672.0
tm1141594,Brazen,MOVIE,Mystery writer Grace Miller has killer instincts when it comes to motive - and she'll need every bit of expertise to help solve her sister's murder.,2022,tt13978306,4.0,11224.0
ts270405,Pretend It's a City,SHOW,"Wander the New York City streets and fascinating mind of wry writer, humorist and raconteur Fran Lebowitz as she sits down with Martin Scorsese.",2021,tt13660958,8.1,7096.0
tm1107225,Through My Window,MOVIE,"Raquel's longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family's objections.",2022,tt14463484,5.4,7902.0
ts271595,Crime Scene: The Vanishing at the Cecil Hotel,SHOW,The notorious Cecil Hotel grows in infamy when guest Elisa Lam vanishes. A dive into crime's darkest places.,2021,tt13840586,5.9,16799.0
tm993838,Long Story Short,MOVIE,"Teddy wakes up the morning after his wedding to discover that he's jumped forward a year in his life to his first anniversary. Trapped in an endless cycle of time jumps, transported another year ahead every few minutes, he is faced with a race against time as his life crumbles around him.",2021,tt10896634,6.5,4664.0
ts290643,Super Crooks,SHOW,Johnny Bolt recruits a group of ragtag supervillains for one last heist. Their target: A ruthless super-powered crime boss. What can go wrong?,2021,tt14272628,7.1,1984.0
ts329700,Life After Death with Tyler Henry,SHOW,Clairvoyant medium Tyler Henry offers clarity and closure from the beyond while searching through his own family's past in an intimate reality series.,2022,tt18224644,5.5,522.0
tm1020820,Night Teeth,MOVIE,"A college student moonlighting as a chauffeur picks up two mysterious women for a night of party-hopping across LA. But when he uncovers their bloodthirsty intentions - and their dangerous, shadowy underworld - he must fight to stay alive.",2021,tt10763820,5.6,16890.0
tm999927,A Cop Movie,MOVIE,"This documentary walks the line between fact and fiction, delving into corruption in the Mexican police through the experiences of two officers.",2021,tt14035242,7.0,1626.0
tm1198745,Marmaduke,MOVIE,"A legendary dog trainer believes he can transform Marmaduke from an undisciplined, but lovable dog, into the first Great Dane to win the World Dog Championship.",2022,tt8746404,3.0,276.0
ts314594,Catching Killers,SHOW,"The investigators behind infamous serial killer cases reveal the harrowing, chilling details of their extraordinary efforts in this true crime series.",2021,tt15723914,7.1,2908.0
tm1093099,Love Hard,MOVIE,"An LA girl, unlucky in love, falls for an East Coast guy on a dating app and decides to surprise him for the holidays, only to discover that she's been catfished. This lighthearted romantic comedy chronicles her attempt to reel in love.",2021,tt10752004,6.3,48521.0
ts315611,Animal,SHOW,"This immersive series follows the world's most magnificent creatures, capturing never-before-seen moments from the heartwarming to the outrageous.",2021,tt15674216,7.9,857.0
ts297483,Hometown Cha-Cha-Cha,SHOW,"A big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way.",2021,tt14518756,8.5,9987.0
tm858869,Stowaway,MOVIE,A three-person crew on a mission to Mars faces an impossible choice when an unplanned passenger jeopardizes the lives of everyone on board.,2021,tt9203694,5.6,44054.0
tm833216,Things Heard & Seen,MOVIE,"Catherine Clare reluctantly trades life in 1980 Manhattan for a remote home in the tiny hamlet of Chosen, New York, after her husband George lands a job teaching art history at a small Hudson Valley college. Even as she does her best to transform the old dairy farm into a place where young daughter Franny will be happy, Catherine increasingly finds herself isolated and alone. She soon comes to sense a sinister darkness lurking both in the walls of the ramshackle propertyÃ¢â‚¬â€and in her marriage to George.",2021,tt10962368,5.3,29915.0
tm1159163,Fistful of Vengeance,MOVIE,A revenge mission becomes a fight to save the world from an ancient threat when superpowered assassin Kai tracks a killer to Bangkok.,2022,tt14158554,4.5,5985.0
tm1096775,Procession,MOVIE,Six men who were sexually abused by Catholic clergy as boys find empowerment by creating short films inspired by their trauma.,2021,tt14300912,7.2,1076.0
ts343251,Green Mothers' Club,SHOW,"Five moms in a competitive grade school community keep their enemies close, and one another closer, as envy and secrets tangle and unravel their lives.",2022,tt15060900,7.1,38.0
tm912100,Bruised,MOVIE,"Jackie Justice is a mixed martial arts fighter who leaves the sport in disgrace. Down on her luck and simmering with rage and regret years after the fight, she's coaxed into a brutal underground fight by her manager and boyfriend Desi and grabs the attention of a fight league promoter who promises Jackie a life back in the Octagon. But the road to redemption becomes unexpectedly personal when Manny - the son she gave up as an infant - shows up at her doorstep. A triumphant story of a fighter who reclaims her power, in and out of the ring, when everyone has counted her out",2021,tt8310474,6.1,13968.0
tm458292,Space Sweepers,MOVIE,"When the crew of a space junk collector ship called The Victory discovers a humanoid robot named Dorothy that's known to be a weapon of mass destruction, they get involved in a risky business deal which puts their lives at stake.",2021,tt12838766,6.5,24659.0
tm981945,The Last Letter From Your Lover,MOVIE,A young journalist in London becomes obsessed with a series of letters she discovers that recounts an intense star-crossed love affair from the 1960s.,2021,tt1893273,6.6,16302.0
tm465421,The Pirates: The Last Royal Treasure,MOVIE,"A gutsy crew of Joseon pirates and bandits battle stormy waters, puzzling clues and militant rivals in search of royal gold lost at sea.",2022,tt17491040,6.0,2882.0
ts1475,Chosen,SHOW,A 17-year-old girl's world is turned upside down when she and her friends make a disturbing discovery in their quiet Danish town.,2022,tt16492950,4.3,1111.0
tm1108321,Dave Chappelle: The Closer,MOVIE,"As he closes out his slate of comedy specials, Dave takes the stage to try and set the record straight Ã¢â‚¬â€ and get a few things off his chest.",2021,tt15523010,8.0,24903.0
ts297846,An astrological guide for broken hearts,SHOW,"Mid-thirties and still single (certainly not by choice), Alice is working at a small television network in a job with limited upward mobility, despite often being the most competent person in the room. To add insult to injury, her ex-boyfriend Carlo is getting married and about to become a father. And as if that weren't enough, in the small television production company she works for, a new charming and mysterious creative director, Davide, arrives to put everyone to the test. Alice's life begins to change when she meets Tio, an actor on the network's flagship soap opera and self-professed astrological guru, who will soon become her personal ""astrological guide for broken hearts"".",2021,tt14759406,7.1,2827.0
ts288087,Sophie: A Murder in West Cork,SHOW,A shocking murder in rural Ireland sets off an increasingly convoluted quest for justice that spans decades and cuts across national borders.,2021,tt14681732,6.8,5093.0
tm992260,Yes Day,MOVIE,A mom and dad who usually say no decide to say yes to their kids' wildest requests Ã¢â‚¬â€ with a few ground rules Ã¢â‚¬â€ on a whirlwind day of fun and adventure.,2021,tt8521876,5.7,23141.0
ts329885,Standing Up,SHOW,"From odd jobs to the hunt for viral fame, making a career in stand-up comedy isn't easy, but four friends risk everything to make the world laugh.",2022,tt18260550,6.2,133.0
ts296563,Who Rules The World,SHOW,"A legendary wuxia romance that focuses on the decade-long romance between Hei Fengxi and Bai Fengxi, and the adventures they embark on together.",2022,tt14950036,9.2,81.0
ts306203,Monsters Inside: The 24 Faces of Billy Milligan,SHOW,"In the late 1970s, an accused serial rapist claims multiple personalities control his behavior, setting off a legal odyssey that captivates America.",2021,tt15287836,6.2,3038.0
ts304053,Countdown: Inspiration4 Mission to Space,SHOW,"From training to launch to landing, this all-access docuseries rides along with the Inspiration4 crew on the first all-civilian orbital space mission.",2021,tt15166116,7.9,1642.0
ts253813,GlÃƒÂ³ria,SHOW,A small town in Portugal becomes engulfed in a web of political intrigue when a young engineer is recruited as a KGB spy in this historical thriller.,2021,tt13064634,8.0,3941.0
ts284702,This Is a Robbery: The World's Biggest Art Heist,SHOW,"In 1990, two men dressed as cops con their way into a Boston museum and steal a fortune in art. Take a deep dive into this daring and notorious crime.",2021,tt14223858,6.5,4246.0
tm1079334,"Bob Ross: Happy Accidents, Betrayal & Greed",MOVIE,Bob Ross brought joy to millions as the world's most famous art instructor. But a battle for his business empire cast a shadow over his happy trees.,2021,tt14539744,6.9,5674.0
tm1131382,Jim Gaffigan: Comedy Monster,MOVIE,"Comedy icon Jim Gaffigan offers some thoughts on the hot mess that was 2021, as well as his takes on marching bands, billionaires in space and more.",2021,tt15907298,6.8,1549.0
tm1108648,The Wasteland,MOVIE,"LucÃƒÂ­a and her son live isolated from society in a flat place where thereÃ¢â‚¬â„¢s practically no life. The small family unit formed by mother and son hardly ever receives visitors, and their goal is to lead a quiet existence. At first they succeed, but the appearance of a mysterious, violent creature that starts stalking their small house will put the relationship that unites them to the test.",2022,tt13323118,4.6,3782.0
tm824160,Fear Street: Part Two - 1978,MOVIE,"Shadyside, 1978. School's out for summer and the activities at Camp Nightwing are about to begin. But when another Shadysider is possessed with the urge to kill, the fun in the sun becomes a gruesome fight for survival.",2021,tt9701940,6.7,58277.0
tm459789,The Lovebirds,MOVIE,"A couple experiences a defining moment in their relationship when they are unintentionally embroiled in a murder mystery. As their journey to clear their names takes them from one extreme Ã¢â‚¬â€œ and hilarious - circumstance to the next, they must figure out how they, and their relationship, can survive the night.",2021,tt8851668,6.0,25460.0
tm919880,Final Account,MOVIE,A depiction of the last living generation of German participants in Adolf HitlerÃ¢â‚¬â„¢s Third Reich.,2021,tt12789212,7.1,950.0
ts299865,Heist,SHOW,Millions in stolen cash. Missing luxury bourbon. Watch ordinary people almost get away with these extraordinary heists in this true crime series.,2021,tt14865290,6.8,1698.0
ts269676,History of Swear Words,SHOW,This proudly profane series explores the history and impact of some of the most notorious bad words in the English language.,2021,tt13617060,6.4,4776.0
ts104499,Trese,SHOW,"Set in Manila where the mythical creatures of Philippine folklore live in hiding amongst humans, Alexandra Trese finds herself going head to head with a criminal underworld comprised of malevolent supernatural beings.",2021,tt9310336,7.0,3701.0
ts288744,The Sound of Magic,SHOW,An enigmatic magician living in an abandoned amusement park introduces magic into the life of a high schooler struggling with harsh realities.,2022,tt14460684,8.0,982.0
tm1038344,Awake,MOVIE,"After a sudden global event wipes out all electronics and takes away humankindÃ¢â‚¬â„¢s ability to sleep, chaos quickly begins to consume the world. Only Jill, an ex-soldier with a troubled past, may hold the key to a cure in the form of her own daughter. The question is, can Jill safely deliver her daughter and save the world before she herself loses her mind.",2021,tt10418662,4.8,20828.0
tm863351,The God Committee,MOVIE,"An organ transplant committee has one hour to decide which of three patients deserves a life-saving heart. Seven years later, the committee members struggle with the consequences of that fateful decision.",2021,tt6852526,5.8,3761.0
tm976166,Malcolm & Marie,MOVIE,"As a filmmaker and his girlfriend return home from his movie premiere, smoldering tensions and painful revelations push them toward a romantic reckoning.",2021,tt12676326,6.6,35760.0
tm949309,The White Tiger,MOVIE,An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.,2021,tt6571548,7.1,58190.0
